cardholderid,amount_avg_withdrawal,amount_std_withdrawal,withdrawal_day,amount_avg_deposit,amount_std_deposit,deposit_day,inquiry_day,amount_avg_transfer,amount_std_transfer,transfer_day
LA-009-1144,21193.88,22634.55,0.2685,12000.0,5692.1,0.0438,0.0521,20823.53,23803.11,0.1397
KN-003-1070,19087.72,20943.06,0.3123,11950.0,6295.15,0.0548,0.0438,16260.87,19435.86,0.126
KN-007-1006,20766.13,19787.53,0.3397,12000.0,6347.1,0.0603,0.0904,19702.13,21531.49,0.1288
LA-012-1084,23157.89,23358.59,0.2603,8352.94,3587.15,0.0466,0.0548,19595.24,19007.14,0.1151
KN-009-1119,18511.45,20738.43,0.3589,12040.0,6248.2,0.0685,0.0877,21640.0,20557.3,0.137
LA-009-1001,21542.06,22219.01,0.2932,12384.62,5362.5,0.0356,0.0493,26307.69,34321.74,0.0712
LA-013-1124,21443.3,25162.38,0.2658,13888.89,6369.86,0.0493,0.0466,17571.43,20076.74,0.0959
KN-002-1241,22355.07,23259.81,0.3781,9478.26,4501.21,0.063,0.0767,17728.81,20580.23,0.1616
LA-003-1216,26969.7,24595.69,0.2712,10470.59,4718.55,0.0466,0.0438,22117.65,23951.67,0.0932
LA-008-1111,25153.85,25134.71,0.2493,13000.0,5921.05,0.0493,0.0466,26694.44,30665.77,0.0986
LA-012-1038,22514.02,24150.61,0.2932,11357.14,6225.48,0.0767,0.0548,23650.0,22130.79,0.1096
LA-014-1265,23894.74,24818.26,0.2603,10933.33,5921.71,0.0411,0.0575,17031.25,15633.88,0.0877
KN-001-1075,24336.0,27592.94,0.3425,11300.0,5540.76,0.0822,0.0575,19465.52,18717.86,0.1589
LA-014-1170,21574.26,22916.52,0.2767,10444.44,4642.8,0.0493,0.0658,18241.38,22056.19,0.0795
LA-014-1131,27361.7,27187.46,0.2575,10888.89,5177.88,0.0493,0.0301,21470.59,24188.95,0.0932
LA-002-1144,23620.0,22494.79,0.274,12500.0,6317.58,0.0493,0.0575,23416.67,25281.25,0.1315
LA-003-1286,22525.77,24852.1,0.2658,11812.5,4969.49,0.0438,0.0466,18771.43,19741.1,0.0959
LA-007-1265,23346.15,26060.34,0.2849,10812.5,5787.56,0.0438,0.0548,22489.8,25331.24,0.1342
LA-007-1164,22021.98,24647.73,0.2493,11954.55,5891.7,0.0603,0.0521,21354.84,25533.7,0.0849
KN-005-1142,18596.77,21029.18,0.3397,10740.74,4654.13,0.074,0.074,22979.17,21642.64,0.1315
LA-010-1143,19520.0,19722.05,0.274,11076.92,5726.59,0.0712,0.0575,18789.47,19905.4,0.1041
LA-006-1237,21302.08,22162.61,0.263,12125.0,6540.9,0.0438,0.0466,19431.37,22057.43,0.1397
KN-002-1032,19266.67,21012.94,0.2877,13722.22,5889.23,0.0493,0.0904,22892.86,21890.37,0.1534
LA-005-1103,25760.42,24884.04,0.263,8916.67,3800.92,0.0329,0.0521,20342.11,21139.53,0.1041
LA-014-1150,23730.0,22571.03,0.274,12391.3,6415.46,0.063,0.0411,18738.1,19468.62,0.1151
LA-004-1106,27343.75,25828.51,0.263,10916.67,5586.6,0.0658,0.0685,20553.19,22149.5,0.1288
LA-008-1180,21352.94,23333.42,0.2795,11619.05,5687.5,0.0575,0.0329,16104.17,15853.37,0.1315
LA-010-1016,21825.24,23799.17,0.2822,9000.0,4074.31,0.0575,0.074,16921.05,15643.64,0.1041
KN-008-1142,21084.62,26814.04,0.3562,12631.58,5936.8,0.0521,0.063,25000.0,29189.04,0.1041
KN-007-1075,20607.14,22033.29,0.3068,12074.07,5817.26,0.074,0.074,22181.82,27541.32,0.1205
LA-007-1238,23471.15,22638.12,0.2849,12370.37,6177.8,0.074,0.0356,25400.0,28794.41,0.1096
LA-015-1237,25272.73,24715.03,0.211,11285.71,5902.13,0.0384,0.0356,23628.57,27493.41,0.0959
LA-001-1239,20458.33,23974.51,0.263,10157.89,5367.22,0.0521,0.0466,17969.7,19631.74,0.0904
KN-002-1088,24263.64,25955.39,0.3014,10806.45,6166.68,0.0849,0.0466,18822.22,19030.23,0.1233
LA-003-1250,26105.88,25945.93,0.2329,11782.61,5838.4,0.063,0.0603,17973.68,20090.99,0.1041
KN-005-1050,20276.92,20612.34,0.3562,10166.67,5482.52,0.0658,0.0712,21500.0,23338.4,0.1315
LA-015-1284,21731.71,23982.53,0.2247,12050.0,6278.41,0.0548,0.0493,25205.88,24129.42,0.0932
LA-004-1064,23350.43,22658.76,0.3205,10727.27,5408.83,0.0603,0.0356,13379.31,11974.42,0.0795
LA-008-1006,22195.88,24401.43,0.2658,14214.29,6116.54,0.0384,0.0521,17454.55,17920.12,0.0904
KN-005-1110,23526.79,27460.69,0.3068,11884.62,5722.43,0.0712,0.0575,22674.42,25850.97,0.1178
LA-014-1134,20533.33,18080.47,0.2466,10944.44,5252.14,0.0493,0.0521,21906.98,18493.0,0.1178
KN-007-1085,18182.61,19013.19,0.3151,11851.85,6049.18,0.074,0.074,20595.74,22027.31,0.1288
KN-005-1005,21315.32,22372.87,0.3041,13250.0,5943.58,0.0658,0.0548,23444.44,24096.76,0.0986
LA-010-1034,22569.77,22586.59,0.2356,12050.0,6168.47,0.0548,0.074,20027.03,24671.72,0.1014
LA-003-1049,23808.99,25087.52,0.2438,9333.33,4592.96,0.0411,0.0521,21372.55,21449.44,0.1397
LA-006-1279,22176.47,23195.0,0.2795,10000.0,4886.96,0.0493,0.0685,21277.78,19320.77,0.0986
LA-008-1274,25367.35,27409.6,0.2685,12052.63,5739.47,0.0521,0.063,20000.0,25225.81,0.1151
LA-005-1019,20083.33,19096.59,0.2301,13520.0,6526.36,0.0685,0.0356,20769.23,26086.36,0.1068
LA-004-1200,19466.67,20292.36,0.2466,11857.14,5639.99,0.0192,0.0603,19562.5,24991.53,0.0877
LA-014-1161,23672.9,25527.56,0.2932,8307.69,4110.65,0.0356,0.0438,20818.18,31097.08,0.0904
LA-002-1250,18733.94,19981.31,0.2986,11250.0,6068.69,0.0548,0.0466,20454.55,22820.28,0.1205
KN-006-1189,23903.51,24581.8,0.3123,12972.22,6500.49,0.0986,0.063,18900.0,22408.56,0.1096
LA-003-1194,19629.63,25091.55,0.2219,11050.0,5567.53,0.0548,0.0603,22953.49,25149.98,0.1178
LA-004-1084,20897.96,25598.6,0.2685,12470.59,5906.75,0.0466,0.0521,20125.0,22075.75,0.0877
KN-006-1185,22752.0,24450.63,0.3425,11153.85,5177.61,0.0356,0.0466,23511.11,23964.58,0.1233
LA-014-1081,23040.4,22780.64,0.2712,12263.16,6270.23,0.0521,0.0466,20222.22,20882.67,0.1233
KN-009-1085,28580.0,28454.53,0.274,11052.63,5671.31,0.0521,0.0575,20450.0,20419.89,0.1096
LA-008-1171,19597.56,20403.26,0.2247,11470.59,6662.56,0.0466,0.0685,20270.27,24297.52,0.1014
LA-009-1158,25938.14,27836.13,0.2658,12250.0,6017.02,0.0329,0.063,20259.26,27155.67,0.074
LA-002-1233,26302.33,25484.05,0.2356,12290.32,6388.5,0.0849,0.0521,13111.11,12668.92,0.0986
KN-005-1084,19070.87,21852.75,0.3479,12409.09,6645.15,0.0603,0.0822,23311.11,27882.73,0.1233
LA-006-1011,21289.16,23479.9,0.2274,11727.27,5985.55,0.0603,0.0712,21147.06,26416.4,0.0932
LA-007-1179,24165.05,25517.04,0.2822,10043.48,5660.7,0.063,0.0548,20369.57,22423.56,0.126
LA-012-1185,20325.84,25120.97,0.2438,12250.0,6371.81,0.0438,0.0658,20682.93,23831.11,0.1123
LA-013-1066,26031.91,24737.53,0.2575,11550.0,5977.81,0.0548,0.0329,18857.14,17035.5,0.1342
KN-010-1126,23757.01,28244.16,0.2932,13333.33,5677.14,0.0822,0.0438,22675.0,23188.62,0.1096
LA-005-1144,22126.44,25929.6,0.2384,11529.41,5874.92,0.0466,0.0603,19190.48,21227.27,0.1151
LA-004-1166,24228.92,24371.78,0.2274,10933.33,5897.54,0.0411,0.0329,24421.05,27294.82,0.1041
LA-010-1282,18555.56,18720.31,0.2219,11235.29,6026.29,0.0466,0.0466,24186.05,26041.41,0.1178
LA-002-1082,20978.26,23955.99,0.2521,11600.0,6040.6,0.0274,0.0712,16341.46,17925.69,0.1123
KN-005-1125,23178.22,24093.73,0.2767,11384.62,6079.98,0.0712,0.0712,21261.9,25689.57,0.1151
LA-004-1245,22428.57,25923.88,0.2493,11800.0,5902.92,0.0274,0.0356,25181.82,28339.53,0.1205
LA-009-1192,22933.33,23861.08,0.2877,11523.81,6337.34,0.0575,0.0603,27842.11,27401.45,0.1041
LA-008-1099,22400.0,25509.86,0.2603,11640.0,6054.47,0.0685,0.0521,24473.68,26420.44,0.1041
KN-003-1064,21250.0,24659.25,0.3507,11884.62,5708.43,0.0712,0.0466,15632.65,16469.28,0.1342
KN-006-1199,21713.11,24055.2,0.3342,12111.11,6350.85,0.074,0.063,20000.0,25337.72,0.126
KN-009-1109,23241.13,26389.64,0.3863,11520.0,5613.38,0.0685,0.0658,24508.77,28775.69,0.1562
KN-006-1005,19312.5,19483.43,0.3068,12538.46,5728.74,0.0712,0.0548,19054.55,20866.79,0.1507
LA-007-1147,25458.72,27320.64,0.2986,12533.33,6490.29,0.0411,0.074,26620.69,23355.05,0.0795
LA-015-1081,23638.55,24719.69,0.2274,14333.33,6650.96,0.0493,0.0438,25027.03,27322.65,0.1014
KN-002-1249,19690.91,19848.39,0.3014,10619.05,5581.01,0.0575,0.0767,24066.67,25990.73,0.1233
LA-008-1286,21030.61,21704.41,0.2685,12000.0,6332.08,0.0603,0.0575,21750.0,24892.02,0.0877
LA-013-1110,22356.44,21927.42,0.2767,12050.0,6142.82,0.0548,0.0411,22634.62,27485.49,0.1425
KN-010-1035,21674.6,25459.56,0.3452,10428.57,5065.29,0.0575,0.0767,15139.53,18687.38,0.1178
KN-002-1231,21991.53,25002.05,0.3233,13045.45,6651.01,0.0603,0.063,21741.38,22970.28,0.1589
KN-002-1140,19328.12,21937.32,0.3507,12894.74,5714.45,0.0521,0.0575,19659.09,20456.36,0.1205
LA-006-1229,23485.71,24299.46,0.2877,10772.73,5983.56,0.0603,0.0575,19463.41,21818.68,0.1123
LA-001-1014,20303.8,23031.95,0.2164,10000.0,5135.66,0.0466,0.0301,14562.5,19189.95,0.0877
LA-008-1194,26309.52,28048.14,0.2301,10600.0,6068.65,0.0411,0.0712,25641.03,26057.11,0.1068
LA-013-1184,24070.59,25485.19,0.2329,10388.89,4654.4,0.0493,0.0301,18956.52,20339.3,0.126
LA-001-1189,25325.0,27617.54,0.2192,10600.0,5124.17,0.0411,0.0438,19843.75,25689.35,0.0877
LA-006-1199,22184.78,22394.04,0.2521,11529.41,5874.92,0.0466,0.0192,31565.22,30805.59,0.063
LA-014-1164,22194.17,24656.88,0.2822,13000.0,5861.14,0.0493,0.0438,19714.29,20453.06,0.0959
LA-014-1271,22505.62,21897.03,0.2438,12200.0,4945.42,0.0411,0.0329,16588.24,20761.44,0.0932
LA-015-1100,23042.11,21851.49,0.2603,13095.24,6355.35,0.0575,0.0685,17428.57,22192.22,0.1151
LA-013-1112,24652.78,24196.47,0.1973,8529.41,4638.39,0.0466,0.0493,28536.59,27620.73,0.1123
KN-004-1099,19026.09,20043.14,0.3151,12130.43,6032.52,0.063,0.0575,17510.64,21545.58,0.1288
LA-015-1178,21292.93,21771.19,0.2712,11166.67,5953.25,0.0493,0.0301,23850.0,28179.42,0.1096
KN-005-1029,22923.73,26667.04,0.3233,12709.68,6045.35,0.0849,0.0685,20392.86,19716.79,0.1534
LA-014-1212,25457.45,25885.88,0.2575,11357.14,5852.12,0.0384,0.0329,16976.74,20319.46,0.1178
LA-015-1218,22094.12,24045.9,0.2329,13000.0,6492.6,0.0384,0.0603,27500.0,32437.75,0.1151
KN-002-1036,20885.71,22439.8,0.2877,10500.0,5808.68,0.0767,0.0685,20807.02,23660.88,0.1562
LA-007-1271,22038.1,21824.88,0.2877,11695.65,5865.42,0.063,0.0767,17478.26,19926.24,0.126
LA-003-1203,26153.15,29260.65,0.3041,11357.14,5917.47,0.0384,0.0795,15574.47,17913.74,0.1288
LA-010-1253,25925.53,28714.48,0.2575,10666.67,5313.69,0.0493,0.0603,18142.86,19697.93,0.0959
KN-010-1067,16933.96,15886.66,0.2904,9387.1,4492.05,0.0849,0.0384,20350.0,21306.73,0.1096
LA-014-1032,25365.22,28033.6,0.3151,12250.0,6371.81,0.0438,0.0521,28333.33,30086.47,0.0822
LA-008-1192,20617.98,20193.11,0.2438,11350.0,6667.08,0.0548,0.0685,14972.97,17775.59,0.1014
LA-001-1028,22600.0,28002.95,0.2877,11187.5,6379.33,0.0438,0.0685,20512.82,22787.2,0.1068
LA-001-1287,22082.57,23500.64,0.2986,9550.0,4882.57,0.0548,0.0329,14512.2,18371.34,0.1123
LA-010-1201,27473.68,30005.62,0.2603,11739.13,6347.64,0.063,0.0603,23081.08,25492.24,0.1014
LA-014-1006,23101.85,26104.37,0.2959,10904.76,6122.95,0.0575,0.0575,19564.1,18142.41,0.1068
LA-005-1046,22820.75,22558.2,0.2904,11823.53,4759.67,0.0466,0.0438,18193.55,20807.72,0.0849
LA-006-1277,26217.74,26292.46,0.3397,11333.33,4946.78,0.0493,0.0685,20775.0,20380.34,0.1096
LA-005-1260,24183.67,26563.03,0.2685,7857.14,3260.15,0.0575,0.0301,16562.5,20019.24,0.0877
LA-012-1223,25743.12,25567.78,0.2986,11250.0,5965.48,0.0658,0.0493,21159.09,22811.61,0.1205
LA-009-1221,20252.53,22447.37,0.2712,11812.5,5856.26,0.0438,0.0493,17558.14,19051.69,0.1178
KN-004-1184,20780.3,20433.59,0.3616,12800.0,6137.32,0.0685,0.0849,21954.55,23705.51,0.1205
LA-003-1108,20284.31,20692.65,0.2795,11208.33,5291.33,0.0658,0.0466,21783.78,23632.76,0.1014
LA-012-1207,24722.22,26110.41,0.2466,13350.0,6360.03,0.0548,0.0548,18210.53,23087.56,0.1041
LA-013-1007,27978.02,29572.88,0.2493,10761.9,5647.17,0.0575,0.0521,24210.53,29467.49,0.1041
LA-007-1003,25933.33,27372.5,0.2466,13210.53,6142.56,0.0521,0.0548,13940.0,11363.04,0.137
KN-006-1119,16026.55,16858.37,0.3096,14444.44,5802.86,0.0493,0.074,19695.65,20186.76,0.126
KN-007-1062,19580.65,23788.05,0.3397,10720.0,5473.57,0.0685,0.0658,14236.84,11951.33,0.1041
LA-012-1165,26145.63,26631.62,0.2822,9400.0,4579.46,0.0411,0.0384,19372.09,17947.04,0.1178
LA-002-1013,22431.37,23099.23,0.2795,11000.0,5525.7,0.0438,0.0548,14882.35,14008.15,0.0932
KN-002-1012,25118.64,27061.55,0.3233,13733.33,6102.19,0.0822,0.0658,17377.36,18536.06,0.1452
LA-008-1246,21770.83,23296.93,0.263,13111.11,6506.91,0.0493,0.0712,27187.5,24878.33,0.0877
LA-001-1170,22420.0,24034.14,0.274,11562.5,5163.57,0.0438,0.063,18090.91,24049.9,0.0904
LA-011-1003,26516.13,25109.16,0.2548,12461.54,6332.66,0.0356,0.0493,16555.56,20281.51,0.0986
KN-002-1162,15773.58,14604.16,0.2904,12869.57,5987.14,0.063,0.063,22303.57,25001.76,0.1534
LA-011-1062,24000.0,23291.82,0.3041,12000.0,5656.85,0.0274,0.0356,20966.67,21627.7,0.0822
LA-011-1186,22973.21,23543.89,0.3068,13095.24,6260.23,0.0575,0.0658,17586.96,15051.87,0.126
KN-010-1066,22672.27,22711.57,0.326,12480.0,6487.94,0.0685,0.0575,16640.0,18041.63,0.137
LA-004-1214,22694.74,24770.9,0.2603,11350.0,5353.55,0.0548,0.0411,15342.11,13610.96,0.1041
LA-011-1114,20586.21,19694.5,0.2384,11750.0,5501.68,0.0767,0.0466,20878.05,23598.94,0.1123
KN-008-1090,24155.17,26014.58,0.3178,10000.0,4760.95,0.0521,0.0658,19740.74,22728.24,0.1479
KN-006-1153,18128.21,19579.87,0.3205,10631.58,5272.68,0.0521,0.0575,23307.69,25580.78,0.1068
LA-010-1210,25048.08,25067.82,0.2849,12666.67,6332.08,0.0411,0.0548,27894.74,29605.32,0.1041
LA-014-1116,18790.0,18730.03,0.274,11480.0,6144.92,0.0685,0.0301,17204.55,22421.52,0.1205
LA-012-1227,24084.21,23547.45,0.2603,12642.86,6686.46,0.0384,0.0356,29894.74,29798.23,0.1041
LA-002-1009,24132.74,24036.25,0.3096,12176.47,6146.5,0.0466,0.0603,20464.29,21273.32,0.0767
LA-015-1147,25743.12,25109.91,0.2986,11480.0,5613.38,0.0685,0.0575,17303.03,19588.72,0.0904
LA-015-1056,21356.44,20237.38,0.2767,11928.57,5455.62,0.0384,0.0466,19857.14,16266.43,0.0959
LA-003-1062,25067.96,23550.64,0.2822,13500.0,6022.39,0.0384,0.0658,28026.32,31711.95,0.1041
KN-004-1078,22796.46,23030.71,0.3096,11041.67,6046.77,0.0658,0.0548,26215.38,25806.67,0.1781
LA-005-1227,15275.51,16605.04,0.2685,11000.0,6079.72,0.0767,0.0411,22722.22,30385.72,0.0986
KN-002-1004,20123.89,22770.65,0.3096,10541.67,5815.86,0.0658,0.0521,21050.0,26233.62,0.1096
LA-005-1004,20701.75,23433.56,0.3123,12900.0,6687.77,0.0548,0.0521,19452.38,22413.2,0.1151
LA-005-1160,30355.56,28795.41,0.2466,10526.32,5253.24,0.0521,0.0658,14142.86,12633.16,0.0959
LA-004-1119,25431.19,26047.81,0.2986,12380.95,6320.41,0.0575,0.0521,15435.9,15877.48,0.1068
KN-004-1060,19823.08,22315.03,0.3562,11000.0,5167.77,0.0493,0.0712,22183.33,24597.43,0.1644
KN-007-1093,23223.14,24711.84,0.3315,11840.0,5920.87,0.0685,0.074,23285.71,27038.46,0.1726
KN-006-1023,24495.73,27417.78,0.3205,11200.0,5610.34,0.0822,0.0548,22666.67,26909.67,0.1151
LA-001-1186,19589.74,19905.91,0.2137,11217.39,6127.11,0.063,0.0658,27147.06,29016.33,0.0932
LA-012-1007,21035.71,21338.04,0.2301,10833.33,6022.02,0.0493,0.0712,23633.33,25986.05,0.0822
LA-005-1251,21744.44,21713.44,0.2466,12470.59,5927.88,0.0466,0.0438,20428.57,25096.05,0.1151
KN-004-1181,19699.03,21034.91,0.2822,12000.0,6223.89,0.0548,0.0822,22410.26,26782.47,0.1068
KN-005-1132,18836.21,21220.15,0.3178,11125.0,5428.42,0.0877,0.0959,24140.0,18591.21,0.137
LA-001-1234,22813.19,24712.98,0.2493,12346.15,5851.1,0.0712,0.0438,27318.18,26341.03,0.1205
LA-012-1260,24085.11,24360.49,0.2575,9583.33,5038.26,0.0658,0.0521,21926.83,24594.1,0.1123
KN-002-1070,20547.17,22883.61,0.2904,11150.0,4771.35,0.0548,0.063,15042.55,12574.92,0.1288
LA-008-1280,23468.09,23850.21,0.2575,12826.09,5507.45,0.063,0.0247,23742.86,28026.61,0.0959
LA-014-1168,19379.63,15494.78,0.2959,8750.0,4664.85,0.0658,0.0521,19896.55,21169.97,0.0795
LA-010-1039,24333.33,23260.32,0.3041,8882.35,4553.6,0.0466,0.0521,23302.33,26432.79,0.1178
KN-006-1113,22262.14,26740.2,0.2822,10357.14,5390.08,0.0767,0.0493,21511.63,25701.0,0.1178
KN-002-1246,18225.23,18560.31,0.3041,12040.0,5784.17,0.0685,0.0767,20333.33,19951.36,0.1315
LA-014-1098,20960.0,19747.87,0.274,13272.73,6437.85,0.0603,0.063,24205.88,30791.36,0.0932
LA-006-1034,26157.89,28209.44,0.2603,11560.0,6048.97,0.0685,0.0603,24081.08,30103.87,0.1014
LA-010-1274,23329.67,24543.41,0.2493,11681.82,5995.13,0.0603,0.0575,21242.42,21456.4,0.0904
LA-004-1031,20075.27,21858.85,0.2548,11866.67,6151.27,0.0411,0.0301,15812.5,15816.36,0.0877
LA-011-1163,22566.04,21993.08,0.2904,15375.0,6280.92,0.0438,0.0685,23236.84,24253.65,0.1041
KN-004-1223,19393.44,22778.33,0.3342,10850.0,5565.64,0.0548,0.1014,24600.0,23381.62,0.1233
LA-013-1063,23193.18,21986.34,0.2411,11466.67,5475.49,0.0411,0.0466,28977.27,30085.53,0.1205
LA-007-1140,22076.92,26205.57,0.2849,12120.0,6166.58,0.0685,0.0575,21413.79,25588.11,0.0795
LA-013-1052,20311.32,20540.03,0.2904,13391.3,6103.2,0.063,0.0685,17951.22,17080.62,0.1123
KN-006-1011,19131.87,19025.84,0.2493,16250.0,5455.35,0.0658,0.0521,15441.18,17508.77,0.0932
KN-004-1098,22015.87,23940.25,0.3452,13647.06,6314.08,0.0466,0.0767,22209.3,25576.74,0.1178
LA-003-1070,23218.75,23060.2,0.263,12611.11,6251.01,0.0493,0.063,20125.0,22569.76,0.1096
LA-008-1080,22706.9,22618.97,0.3178,10583.33,5853.64,0.0329,0.0356,22147.06,26890.5,0.0932
LA-007-1132,21658.82,22498.44,0.2329,10368.42,4511.84,0.0521,0.074,23547.17,20880.21,0.1452
LA-005-1020,23654.55,24567.24,0.3014,14083.33,6287.92,0.0329,0.0521,19450.0,20736.38,0.1096
LA-010-1093,25351.35,25088.08,0.3041,9733.33,4527.17,0.0411,0.0548,14432.43,13467.12,0.1014
LA-011-1112,24744.19,23115.66,0.2356,10450.0,4346.5,0.0548,0.0548,16290.32,14438.82,0.0849
LA-014-1255,23315.32,25335.2,0.3041,9681.82,5294.98,0.0603,0.0411,14733.33,11313.51,0.0822
KN-008-1006,19141.59,21144.85,0.3096,10346.15,5599.59,0.0712,0.0658,21775.51,22825.67,0.1342
LA-005-1011,25000.0,27103.73,0.2712,12687.5,6030.13,0.0438,0.0493,22868.42,18433.48,0.1041
LA-002-1027,23533.33,25771.21,0.2877,12181.82,6238.41,0.0603,0.0548,20478.26,20373.99,0.126
LA-005-1293,24164.95,23811.18,0.2658,11846.15,5885.66,0.0356,0.0466,13705.88,17780.7,0.0932
LA-004-1069,20576.92,21164.49,0.2849,11750.0,6381.51,0.0548,0.0521,21075.0,22901.56,0.1096
LA-003-1254,18715.69,16442.75,0.2795,11687.5,5147.41,0.0438,0.0466,25023.81,26509.54,0.1151
KN-002-1098,20435.64,21894.48,0.2767,12833.33,6390.66,0.0658,0.074,23866.67,26055.54,0.1233
LA-009-1187,19105.26,21362.36,0.2603,10931.03,5424.36,0.0795,0.0493,24750.0,29829.92,0.0767
LA-004-1302,25694.74,28121.35,0.2603,12869.57,6055.08,0.063,0.0548,19321.43,21927.58,0.0767
LA-007-1089,23242.11,21968.89,0.2603,10181.82,6477.93,0.0301,0.0575,24295.45,26739.55,0.1205
LA-013-1090,23414.63,25602.35,0.2247,11882.35,5600.03,0.0466,0.0274,32090.91,35884.68,0.0904
KN-007-1139,25094.34,27537.52,0.2904,11066.67,5225.49,0.0822,0.0795,17945.45,21071.68,0.1507
LA-012-1189,27426.83,27037.71,0.2247,10473.68,5409.54,0.0521,0.0384,23781.25,28883.23,0.0877
LA-005-1240,26271.74,26046.07,0.2521,13142.86,6286.21,0.0384,0.063,20707.32,24615.28,0.1123
LA-014-1015,27569.77,24634.05,0.2356,12333.33,6507.91,0.0493,0.0685,24850.0,23697.4,0.1096
LA-004-1096,18093.75,19991.62,0.263,8529.41,3337.62,0.0466,0.074,27697.67,30271.42,0.1178
KN-010-1093,19870.97,21381.92,0.3397,9761.9,4657.3,0.0575,0.0493,19549.02,19273.1,0.1397
LA-009-1123,22600.0,25501.18,0.2466,13000.0,6008.77,0.0548,0.0493,21454.55,24840.38,0.1205
LA-012-1205,22295.45,23838.61,0.2411,12055.56,5905.85,0.0493,0.0411,19525.0,22706.59,0.1096
KN-001-1037,19205.13,20774.46,0.3205,11058.82,5367.39,0.0466,0.0411,18239.13,21774.79,0.126
KN-003-1073,20969.07,20946.59,0.2658,12473.68,6040.31,0.0521,0.0548,14700.0,14426.8,0.137
LA-013-1130,22421.05,27462.38,0.2603,12562.5,6120.66,0.0438,0.0521,20500.0,20166.17,0.1205
LA-010-1022,23553.19,25572.84,0.2575,13250.0,6340.35,0.0438,0.0384,19465.12,22179.3,0.1178
LA-007-1020,22542.17,22294.76,0.2274,11043.48,6248.48,0.063,0.0603,22060.61,24419.43,0.0904
LA-012-1012,26266.67,27812.31,0.2877,12571.43,6767.73,0.0384,0.0658,14791.67,12649.04,0.0658
KN-008-1178,21594.06,22142.35,0.2767,11793.1,6241.45,0.0795,0.0822,26326.92,27245.23,0.1425
LA-006-1047,28901.96,28443.62,0.2795,13608.7,6379.93,0.063,0.0493,26555.56,27957.4,0.1233
LA-004-1230,23644.44,22998.93,0.2466,12500.0,5966.17,0.0603,0.0411,19347.83,17418.93,0.063
LA-011-1054,24333.33,23511.83,0.2384,12375.0,5500.0,0.0438,0.0493,20951.22,20942.72,0.1123
LA-007-1198,22388.35,23308.77,0.2822,10785.71,5308.61,0.0384,0.074,22166.67,24073.1,0.0986
KN-003-1053,21319.33,23601.18,0.326,11615.38,5953.67,0.0712,0.0712,17893.62,21418.43,0.1288
LA-002-1165,21093.75,23124.87,0.263,11062.5,6433.96,0.0438,0.0521,19319.15,17955.39,0.1288
LA-013-1231,22010.42,25466.8,0.263,11200.0,5830.95,0.0685,0.0658,18718.75,17590.75,0.0877
LA-014-1122,27840.43,26591.41,0.2575,12555.56,6261.2,0.0493,0.0384,16343.75,20366.97,0.0877
KN-002-1169,22840.71,26403.65,0.3096,12814.81,6232.9,0.074,0.0575,15093.02,16663.07,0.1178
LA-004-1204,22581.08,21817.43,0.2027,12791.67,6399.59,0.0658,0.0603,14658.54,17404.9,0.1123
LA-009-1156,20409.09,23186.22,0.2411,11750.0,6283.09,0.0329,0.063,21677.42,26440.36,0.0849
LA-015-1116,19603.96,21608.83,0.2767,12538.46,6243.27,0.0712,0.0466,17838.71,23844.07,0.0849
LA-014-1264,21782.61,26766.73,0.2521,13350.0,6360.03,0.0548,0.0438,20710.53,27172.03,0.1041
KN-008-1155,18333.33,20334.23,0.3123,10700.0,4942.83,0.0548,0.0603,16461.54,19137.79,0.1068
KN-003-1178,20623.93,21885.96,0.3205,11272.73,5733.63,0.0603,0.0329,16547.62,21269.7,0.1151
LA-012-1194,24872.34,25054.88,0.2575,10782.61,6402.82,0.063,0.0438,20615.38,25283.25,0.1068
LA-004-1252,25618.64,26173.95,0.3233,11785.71,6384.92,0.0767,0.1068,27864.86,27132.56,0.1014
LA-009-1176,29071.43,27785.23,0.2301,9357.14,4829.51,0.0384,0.0521,19351.35,21862.22,0.1014
KN-003-1069,19361.9,21878.21,0.2877,14148.15,6334.91,0.074,0.0849,21621.62,23902.99,0.1014
KN-004-1146,25017.39,26015.51,0.3151,11450.0,5969.0,0.0548,0.0767,25195.12,23820.39,0.1123
LA-015-1048,26623.76,25476.99,0.2767,10100.0,6077.57,0.0548,0.0548,10375.0,8830.85,0.0877
LA-011-1119,22093.75,20660.2,0.263,10875.0,5737.3,0.0438,0.0356,24200.0,30451.31,0.0959
LA-011-1093,25639.18,24024.81,0.2658,11650.0,5742.5,0.0548,0.0575,26948.72,31261.17,0.1068
LA-004-1020,23571.43,24145.29,0.2301,13136.36,6592.17,0.0603,0.0411,19621.62,20664.45,0.1014
LA-010-1009,26330.0,26538.73,0.274,10761.9,6139.26,0.0575,0.0521,27000.0,26795.52,0.0658
LA-003-1054,20869.05,21024.82,0.2301,12785.71,6573.56,0.0767,0.0384,20977.27,22013.2,0.1205
LA-006-1254,25322.22,22198.2,0.2466,11076.92,6383.07,0.0356,0.0384,22260.87,25775.47,0.126
LA-007-1025,21271.84,21874.06,0.2822,11619.05,5616.73,0.0575,0.0466,26365.85,23758.95,0.1123
KN-002-1094,21741.67,24696.65,0.3288,13750.0,6592.46,0.0548,0.0521,23755.56,19853.05,0.1233
LA-015-1049,26373.49,24443.42,0.2274,10500.0,4827.99,0.0603,0.0603,24200.0,24597.48,0.1096
